Gene name,B number identifier,COG class,Molecular weight [kDa],Sequence length,Specific growth rate (h-1),0.21,0.31,0.41,0.51,0.22,0.26,0.36,0.46,0.51,0.22,0.25,0.35,0.45,0.55,0.65,0.74,0.82,0.22,0.42,0.53,0.63,0.73,0.78,,0.21,0.31,0.41,0.51,0.22,0.26,0.36,0.46,0.51,0.22,0.25,0.35,0.45,0.55,0.65,0.74,0.82,0.22,0.42,0.53,0.63,0.73,0.78
ybha,b0766,[r],30.201,272,,86.0253553135,123.2414637413,115.5647030082,129.2759586067,92.5350127836,95.4336028735,119.2138864081,115.3749710974,116.9354626596,103.6770225436,128.8392468991,155.2035389589,197.4824485498,157.9951299821,,147.7324454695,,,159.0989094606,164.7361259081,131.1029921135,176.4550589649,163.4922521812,,23398.8966452595,33521.6781376231,31433.5992182222,35163.060741033,25169.5234771407,25957.9399815926,32426.1771030093,31381.992138495,31806.4458434236,28200.1501318714,35044.2751565423,42215.3625968203,53715.2260055433,42974.6753551186,0,40183.2251676938,0,0,43274.9033732859,44808.2262469987,35660.0138548582,47995.7760384628,44469.8925932906
pgl,b0767,,36.307,331,,1192.6388421635,904.1450874035,796.5975453847,624.6941506485,1132.2742434942,968.5605730304,855.728611649,751.3513657376,651.9472066569,1270.1577304304,1064.211561417,838.8022135385,670.6417513297,520.2233984392,451.3549423802,357.5246384212,268.9856450326,1424.0584890421,772.1735930089,576.9787492869,455.5727844916,405.4478403061,378.8411242958,,394763.456756107,299272.023930569,263673.78752233,206773.763864642,374782.774596566,320593.549673052,283246.170455809,248697.302059129,215794.525403442,420422.208772469,352254.026829021,277643.532681243,221982.419690146,172193.944883372,149398.485927838,118340.655317431,89034.2485057893,471363.359872918,255589.459285941,190979.966013975,150794.591666718,134203.235141307,125396.412141925
ybhc,b0772,[g],46.082,427,,378.0319083774,365.0005700874,404.1494524282,419.2889866557,376.941196777,388.1577760574,379.080163665,426.3473505301,426.1989805915,385.7294326401,435.2635702226,402.9690970075,385.8230770398,396.4454184576,371.3855284729,366.4492707921,452.5212603638,462.0769066939,432.3061164837,460.1565675709,429.7990839635,396.6104963534,442.4190552596,,161419.624877149,155855.243427326,172571.816186855,179036.397301982,160953.89102377,165743.370376525,161867.229884958,182050.318676369,181986.964712576,164706.467737324,185857.544485032,172067.804422223,164746.453896011,169282.193681384,158581.620657942,156473.838628211,193226.578175327,197306.839158288,184594.711738557,196486.854352756,183524.208852397,169352.681942922,188912.936595845
ybhb,b0773,,17.085,158,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bioa,b0774,[h],47.335,429,,,32.7730215633,39.5515788069,48.7252808337,,,,38.6953731332,,,,,,,,,,,51.6784671974,,37.4526751969,41.0080039717,,,0,14059.6262506598,16967.6273081791,20903.1454776544,0,0,0,16600.3150741357,0,0,0,0,0,0,0,0,0,0,22170.062427702,0,16067.1976594597,17592.4337038567,0
biob,b0775,[h],38.648,346,,,64.3711056652,76.6546395276,112.4699356042,44.6510447219,,57.2089753131,90.9974445051,,,,,,,,,147.6961545974,,52.408966783,,96.4762194706,187.5781297632,135.0495209357,,0,22272.4025601532,26522.5052765467,38914.5977190426,15449.2614737617,0,19794.3054583453,31485.1157987741,0,0,0,0,0,0,0,0,51102.8694906864,0,18133.5025069348,0,33380.7719368312,64902.0328980716,46727.1342437352
biod,b0778,[h],24.139,225,,114.2060743609,115.3231369324,122.6702063092,134.6318325855,131.2699428352,103.9368953236,152.5313532609,120.6088014103,137.9682113453,93.9521937522,,,110.2037836758,,111.8578041754,,,,113.3810594918,125.2146474638,127.7161367138,129.3508029859,125.0569197881,,25696.3667311942,25947.7058097964,27600.7964195625,30292.1623317479,29535.7371379237,23385.8014478196,34319.5544837039,27136.9803173139,31042.8475526849,21139.2435942503,0,0,24795.8513270454,0,25168.0059394582,0,0,0,25510.7383856591,28173.2956793586,28736.1307605949,29103.9306718261,28137.806952324
uvrb,b0779,[l],76.225,673,,142.8070951136,127.4983984474,97.6439837901,87.395563337,136.419108665,,87.6472635376,,96.6871136659,136.8923538604,103.5131174704,,,,,70.0644565261,,,91.2639847193,,60.6719194124,66.4920899231,55.6468314877,,96109.1750114849,85806.4221550955,65714.4010907517,58817.2141257989,91810.0601315711,0,58986.6083607906,0,65070.4274971491,92128.5541480815,69664.3280575945,0,0,0,0,47153.379242065,0,0,61420.6617160768,0,40832.2017645422,44749.1765182574,37450.3175912305
moab,b0782,[h],18.665,170,,2156.0691735027,1838.6352368313,1582.6778661844,1261.6878450895,2076.7686872914,1892.5066186354,1657.5211387479,1426.6542167219,1278.6778488724,2049.2806814408,1843.272853917,1494.9419459792,1248.3319337126,895.7621213478,754.7807778086,720.7142369465,659.6143669278,1773.8718612594,1267.6024432516,1037.7930328683,868.2312049513,724.4696016361,685.4542584141,,366531.759495456,312567.990261318,269055.23725134,214486.933665205,353050.676839535,321726.125168008,281778.593587142,242531.216842717,217375.234308307,348377.71584493,313356.385165888,254140.130816471,212216.428731135,152279.560629126,128312.732227454,122521.420280899,112134.442377723,301558.216414104,215492.41535277,176424.815587614,147599.304841727,123159.832278139,116527.223930401
moac,b0783,[h],17.467,161,,204.2989804307,227.0418818637,187.188494266,196.8029884244,237.7639083543,221.9082512876,203.9361644472,176.6549142338,333.5735206252,203.2692860747,192.3595814681,270.0253472067,,172.542766602,143.7110699773,199.4937441936,,,195.2411668138,176.9547251584,186.8390156542,137.5790461314,156.9916154029,,32892.1358493374,36553.7429800612,30137.34757682,31685.2811363202,38279.98924504,35727.228457305,32833.7224760048,28441.4411916465,53705.3368206578,32726.3550580231,30969.8926163675,43474.0809002741,0,27779.3854229242,23137.4822663485,32118.4928151733,0,0,31433.827857015,28489.7107505082,30081.0815203235,22150.2264271485,25275.6500798739
moad,b0784,[h],8.7578,81,,,,,,,,,,,,,10.3963415347,,,,,,,,,,9.587101141,,,0,0,0,0,0,0,0,0,0,0,0,842.1036643143,0,0,0,0,0,0,0,0,0,776.5551924236,0
moae,b0785,[h],16.981,150,,,,,,191.6079479348,217.7387359258,,200.8003746277,249.0293328999,224.573562426,,,,,,,,261.4923410612,,,,,,,0,0,0,0,28741.192190214,32660.8103888646,0,30120.0561941556,37354.3999349844,33686.0343638994,0,0,0,0,0,0,0,39223.8511591738,0,0,0,0,0
ybhm,b0787,[r],26.123,237,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ybhg,b0795,[m],36.415,332,,20.4239624648,17.2264087814,17.6241618287,17.5501385802,24.5476242784,,,,,20.9255045811,,,,,,,,,16.6136230541,,,,18.284294037,,6780.7555383287,5719.1677154227,5851.2217271232,5826.6460086424,8149.8112604165,0,0,0,0,6947.2675209093,0,0,0,0,0,0,0,0,5515.7228539526,0,0,0,6070.3856202757
rhle,b0797,[lkj],49.989,454,,,,,9.3196118655,,,,,,,,,,,,,,,,,,,,,0,0,0,4231.1037869287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ybib,b0800,[e],35.048,320,,441.8198102811,382.4718125513,398.5887010396,342.7984392014,394.0683591179,389.4201747496,400.2453383135,334.1154988018,327.2319146444,318.7096925387,282.3773215473,277.396686314,213.3604637439,211.9688843191,185.9591353717,192.4423555894,,337.4732248668,224.986677633,227.8722857853,195.7169602405,173.2475743178,187.9372997403,,141382.339289948,122390.980016424,127548.384332662,109695.500544449,126101.87491773,124614.455919878,128078.508260331,106916.959616561,104714.212686197,101987.101612384,90360.7428951208,88766.9396204858,68275.3483980602,67830.0429821164,59506.9233189348,61581.5537886074,0,107991.431957382,71995.7368425708,72919.1314512805,62629.4272769719,55439.2237816943,60139.9359168879
ybic,b0801,[c],38.897,361,,722.7504765329,810.0359503269,858.632912964,934.4503500002,766.1618085474,780.2012999051,858.4295623193,900.8375919589,993.4281138022,403.5760859038,432.8006589593,517.8662909499,529.7051337119,637.869464106,574.9153751812,,535.9065800993,436.5553327882,488.5296724044,533.0030129063,526.3834950383,546.2772272336,439.4354300841,,260912.922028382,292422.978068011,309966.481579993,337336.576350089,276584.41288561,281652.669265749,309893.071997255,325202.370697162,358627.549082602,145690.96701127,156241.037884298,186949.731032904,191223.55327,230270.87654228,207544.450440404,0,193462.275415852,157596.475136524,176359.211738006,192414.087659175,190024.441708813,197206.079031337,158636.190260348
fiu,b0805,[p],81.959,760,,72.282261929,68.6726010946,78.895910991,36.1271808755,27.7322995042,72.1792767301,34.4500766813,81.0746613577,40.8233855898,23.488441935,75.1016298434,90.6523175621,21.345336205,,26.7430182583,110.3134879354,,88.0958676611,95.578403968,43.6158965027,24.2259712874,22.6266342789,95.7481220044,,54934.5190660771,52191.1768319139,59960.8923531626,27456.6574653609,21076.5476232093,54856.2503148885,26182.0582777796,61616.7426318704,31025.773048228,17851.2158706226,57077.2386809834,68895.7613472006,16222.4555157704,0,20324.6938762888,83838.2508309048,0,66952.8594224263,72639.5870156479,33148.0813420425,18411.7381784087,17196.2420519691,72768.5727233197
rlmf,b0807,,34.226,308,,,,,19.8398297756,,,,,,,,,,,,22.1960081301,,,,,,,,,0,0,0,6110.6675708789,0,0,0,0,0,0,0,0,0,0,0,6836.3705040605,0,0,0,0,0,0,0
glnq,b0809,[e],26.731,240,,777.9294740718,704.4173930339,554.8446497263,394.0116491627,784.3558907727,856.3388327818,567.4950422601,460.495516518,371.3691941756,854.7794958239,970.4288808319,780.9275240572,943.2354749799,468.4513125641,430.5809452266,422.6326314279,313.7428803412,924.1150887538,758.5865782699,625.8497947958,515.5368914811,373.1813730082,393.536194898,,186703.073777237,169060.174328133,133162.715934305,94562.795799041,188245.413785443,205521.319867643,136198.810142421,110518.923964323,89128.606602138,205147.078997736,232902.931399664,187422.605773723,226376.513995174,112428.315015385,103339.42685438,101431.831542698,75298.2912818986,221787.621300917,182060.778784782,150203.950750999,123728.853955453,89563.5295219601,94448.6867755096
glnh,b0811,[et],27.19,248,,13754.227977721,11417.0110132937,5830.7778917463,3643.7631502982,11979.3988636175,12420.1222572834,8951.8065683691,4350.2078925019,3302.0069702915,16426.8754677187,13634.6889775962,9278.2673821535,11037.0212353185,5833.5558292685,4865.1876046348,3648.9718334917,688.7417058547,18306.7522956103,12925.0443530069,8545.3229833197,6055.1856599158,6222.8696437313,3557.1008500701,,3411048.53847481,2831418.73129684,1446032.91715309,903653.261273944,2970890.91817715,3080190.31980629,2220048.02895554,1078851.55734048,818897.7286323,4073865.11599424,3381402.86644387,2301010.31077406,2737181.26635898,1446721.84565858,1206566.52594943,904945.014705951,170807.943051959,4540074.56931135,3205410.99954571,2119240.09986328,1501686.04365912,1543271.67164536,882161.010817382
dps,b0812,[p],18.695,167,,16773.9060785096,14617.13864044,15122.3088762297,12233.4726600294,16873.6638609293,14884.9073678105,13965.0223361954,13398.0881829132,12739.8774772477,25940.0178438051,21891.5344892631,15797.0700029415,9905.8773135981,6237.620399736,4320.8254375641,3442.5185863661,2443.8548104583,30015.0045257819,11515.107079057,7552.0449838918,4763.4753372674,3296.0924709188,3548.6597439141,,2801242.3151111,2441062.15295348,2525425.58233036,2042989.93422491,2817901.86477519,2485779.53042435,2332158.73014463,2237480.7265465,2127559.53870037,4331982.97991545,3655886.25970694,2638110.69049124,1654281.51137088,1041682.60675591,721577.848073195,574900.603923131,408123.753346529,5012505.75580558,1923022.88220252,1261191.51230993,795500.381323655,550447.442643431,592626.177233651
ompx,b0814,[m],18.602,171,,3201.5176258454,3171.2066977765,4062.91711412,6190.690659303,2636.2717937774,2588.7300998084,3621.7410644282,4839.9664483906,6847.490861247,2196.9353058985,2435.6071495852,2577.9931717123,2322.7026341156,2838.0225347954,3393.3789531084,3850.0337134346,6921.1158870782,2406.7777310069,2627.0845547892,2511.3509896942,3196.8958514703,3719.2507647286,4769.7673700559,,547459.514019558,542276.345319774,694758.826514519,1058608.10274081,450802.476735939,442672.847067229,619317.722017225,827634.262674799,1170920.93727324,375675.937308648,416488.822579065,440836.83236281,397182.150433765,485301.853450019,580267.800981533,658355.764997307,1183510.81669038,411558.992002176,449231.458868947,429441.019237705,546669.190601419,635991.880768587,815630.22027956
ybis,b0819,[s],33.325,306,,1040.0456058671,1157.0182541544,1115.3135484748,1183.4158133668,974.0494333328,1053.2777016657,1044.7888045929,1151.6060571521,1249.990579929,1049.9291723556,949.9564279583,1000.0373233468,1084.7743392253,1011.6523535082,1094.0420839326,1041.6629831426,576.3231242106,1023.0259017143,1046.5586148677,1043.8662636295,986.8206741765,1887.7544201685,1176.9756687173,,318253.955395318,354047.585771255,341285.945833272,362125.238890234,298059.126599838,322302.976709701,319705.374205414,352391.453488537,382497.117458261,321278.326740815,290686.666955246,306011.420944104,331940.947802929,309565.620173507,334776.877683365,318748.872841631,176354.876008429,313045.925924581,320246.93614951,319423.076670618,301967.126297994,577652.852571543,360154.554627496
ybit,b0820,[r],59.857,530,,184.3870646805,196.9847853894,199.7557163212,188.044965963,169.5752621474,188.950308394,209.6467495112,199.533887795,192.9875453181,168.6359181273,169.5464549419,211.1753242222,190.387661343,205.1247386985,221.7041882502,190.9817087454,257.6631387519,195.8365853646,196.449591419,225.0380279037,228.1628971861,208.5673778972,236.4771132401,,97725.1442806875,104401.936256376,105870.529650262,99663.8319603863,89874.8889381074,100143.663448815,111112.777240936,105752.960531372,102283.39901858,89377.03660746,89859.6211192143,111922.921837755,100905.46051179,108716.111510185,117503.219772604,101220.305635039,136561.463538503,103793.390243213,104118.283452092,119270.154788955,120926.335508612,110540.710285507,125332.870017259
ybiu,b0821,,47.329,421,,23.2145949227,22.4046182554,,22.0836928705,,,,,,,,,,,,,,,18.99963199,,,,17.1771230694,,9773.3444624694,9432.3442855141,0,9297.2346984692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7998.8450677997,0,0,0,7231.568812219
ybiv,b0822,[r],30.412,271,,47.6867797469,52.2376236831,59.9143049406,65.0123416602,49.6966023875,,,69.8073485681,,,,,,,,,,,31.1499424243,57.9696659132,,37.6977324746,44.5685450109,,12923.1173114072,14156.3960181258,16236.7766389065,17618.3445899173,13467.7792470067,0,0,18917.7914619444,0,0,0,0,0,0,0,0,0,0,8441.6343969827,15709.7794624821,0,10216.0855006178,12078.0756979546
moea,b0827,[h],44.067,411,,204.6527056729,203.8935546736,194.5219831621,192.9958038739,210.5184407926,210.1338557683,200.9984827278,195.5731630174,186.2061040362,195.6948649372,191.5020091959,189.2012483895,177.6516315731,181.209283284,166.6862557978,149.5885188039,169.0367288384,207.6874140699,181.9579372518,169.1545095276,163.2430455928,153.4223024656,153.8351952452,,84112.2620315673,83800.2509708316,79948.5350796114,79321.2753921538,86523.0791657736,86365.0147207681,82610.3764011188,80380.5700001371,76530.7087588733,80430.589489181,78707.3257795285,77761.7130880852,73014.8205765392,74477.0154297335,68508.0511329143,61480.8812283918,69474.0955525763,85359.5271827178,74784.7122104743,69522.5034158532,67092.8917386202,63056.5663133449,63226.2652457652
gsib,b0830,,56.47,512,,208.2557675801,193.0792842227,167.4114792923,138.0993434909,215.4371088171,191.1259141519,181.8201364787,139.0883273442,138.6316641556,153.0710214216,144.2015237577,136.5007753441,117.7794342989,112.5637622977,351.6849773745,70.9368657865,,170.8320159161,130.2605811573,110.9331137692,96.3816304065,116.1022255917,72.0080083792,,106626.953000993,98856.5935220436,85714.6773976741,70706.863867332,110303.799714366,97856.4680457774,93091.9098771064,71213.2236002508,70979.4120476419,78372.3629678431,73831.1801639424,69888.3969761933,60303.0703610434,57632.6462964089,180062.708415764,36319.6752826722,0,87465.9921490217,66693.4175525427,56797.754249847,49347.3947681476,59444.3395029522,36868.1002901288
rimo,b0835,,49.581,441,,101.5604364091,118.8942943351,135.5118941112,168.857542544,,122.2593441135,129.9090744251,163.7963762347,169.6782414454,89.7537363807,105.9965230591,164.5132123513,147.9218349035,186.4520888344,196.2564599684,216.3404642806,226.7998589455,403.0559786293,131.320192365,,172.1210017924,193.0461344472,210.5344581161,,44788.1524564029,52432.3838017806,59760.7453030484,74466.1762619193,0,53916.3707540526,57289.9018214721,72234.2019195229,74828.1044774074,39581.3977438972,46744.4666690411,72550.3266469429,65233.5291924624,82225.3711759871,86549.0988460585,95406.1447477367,100018.737794981,177747.686575517,57912.2048329584,0,75905.3617904384,85133.3452912125,92845.6960291992
gstb,b0838,,23.713,208,,1274.3541193663,1126.0587044339,919.4174555982,790.8300520379,1292.4382590837,1146.2719152112,1076.9223537305,826.4802646283,782.3538082133,1112.6190738729,1049.4894736881,803.269061173,709.1504714125,493.1509584068,425.1631377989,,280.395254881,1250.0028950184,768.9850156008,602.9363392267,475.8095872541,363.6449597574,383.5681145346,,265065.656828188,234220.21052226,191238.830764435,164492.650823893,268827.157889408,238424.558363927,223999.849575937,171907.895042683,162729.592108364,231424.767365569,218293.810527113,167079.964723993,147503.298053791,102575.399348604,88433.9326621635,0,58322.2130152566,260000.602163826,159948.883244956,125410.758559148,98968.3941488607,75638.1516295429,79782.1678231907
dacc,b0839,[m],43.608,400,,1162.181096666,986.4012616957,849.4745417632,628.7011775017,1178.5394608569,1017.1551836971,885.9586630225,776.7474888128,683.7133766664,1083.8328273563,1059.4522137104,931.654543121,787.6764728471,641.1480873798,481.8631524596,427.5640393876,354.1711890564,1193.8553356941,880.3522134455,662.7470920864,508.7590230304,404.084016879,394.7899532877,,464872.438666378,394560.504678267,339789.816705298,251480.471000695,471415.784342742,406862.073478837,354383.465209008,310698.995525103,273485.350666548,433533.130942503,423780.88548414,372661.817248385,315070.589138854,256459.234951938,192745.26098385,171025.61575502,141668.475622544,477542.134277623,352140.885378218,265098.836834573,203503.609212148,161633.606751596,157915.981315062
deor,b0840,,28.548,252,,,9.8921203786,,,,,,,,,,,,,,9.5006132585,,,,,,9.6872965205,,,0,2492.8143354,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.1545411361,0,0,0,0,0,2441.1987231767,0
nfsa,b0851,[c],26.8,240,,262.7538083138,269.1900822019,238.9673770875,204.8385676199,290.1873546839,310.1965132944,273.2797404813,232.0364985059,216.0151260493,331.0322971306,332.5418176834,376.7601202713,338.6840767506,350.0817064874,262.3127720133,255.9773775982,267.6607737019,,331.6870516032,281.4613727931,278.079215968,265.5344050088,233.9505999623,,63060.9139953198,64605.6197284633,57352.1705009979,49161.2562287815,69644.9651241383,74447.1631906473,65587.1377155105,55688.7596414065,51843.6302518212,79447.7513113531,79810.0362440046,90422.4288651232,81284.1784201396,84019.6095569664,62955.0652831806,61434.5706235638,64238.5856884473,0,79604.8923847633,67550.729470352,66739.0118323111,63728.2572021162,56148.143990958
potf,b0854,[e],40.839,370,,1492.5197922792,1187.3334480806,813.7490044706,625.6835065722,1337.3045641159,1214.914161019,938.4916241652,705.6399504064,605.5392967681,2012.192242571,1614.8039058551,1254.7958979662,1260.9427478675,951.9459130508,856.0684941524,692.7819811555,212.8449985736,1980.8589038974,1265.1699711037,965.0177794307,859.6676404146,1305.7662160089,635.0675084237,,552232.323143312,439313.375789817,301087.131654121,231502.897431723,494802.688722884,449518.239577032,347241.900941107,261086.781650382,224049.539804186,744511.129751281,597477.445166396,464274.482247493,466548.816710955,352219.987828781,316745.34283637,256329.333027516,78752.649472235,732917.794442026,468112.889308379,357056.578389348,318077.026953384,483133.499923295,234974.97811678
potg,b0855,,41.93,377,,65.439395976,63.4795362536,51.522012528,,60.8696084653,,,50.8278616721,,,,,,86.8839757087,,,,,75.3101813134,,61.3797924509,55.7503807032,55.461986215,,24670.6522829656,23931.7851675926,19423.7987230519,0,22947.8423914314,0,0,19162.1038503802,0,0,0,0,0,32755.2588421682,0,0,0,0,28391.9383551441,0,23140.1817539828,21017.8935251043,20909.1688030674
artj,b0860,[et],26.829,243,,1584.8509861857,2021.95549607,1835.4025350665,2250.0399604616,1296.7840468571,1727.5687250877,1835.0511444505,1842.5633461638,2050.8024293797,1067.2399174221,939.9074758432,831.5304739909,1228.1279708266,1367.7276877357,1750.549436941,1593.2885858598,495.4827882098,795.9554667259,1114.5916309396,1203.7435427985,1650.0690648411,3006.663247643,1698.4051207159,,385118.789643123,491335.185545017,446002.816021161,546759.710392172,315118.523386278,419799.200196314,445917.42810146,447742.893117802,498344.990339255,259339.29993356,228397.516629886,202061.905179792,298435.096910868,332357.828119775,425383.513176659,387169.12636394,120402.317534986,193417.178414403,270845.766318312,292509.680900039,400966.782756388,730619.169177249,412712.444333966
arti,b0863,[et],26.929,243,,1578.0984084627,1365.2293828705,1055.7148719123,1058.2174809574,1267.0191211043,1455.6738732779,1255.1215023459,977.4235567192,927.1691459015,2060.5588981508,1597.9056531759,1402.0674017792,2069.3462015812,1781.1046074723,1834.3419615119,1795.8202641173,383.993126667,1724.4300474905,1835.8454314795,1838.5470762985,1806.9186734335,3294.8490709061,1724.2229205805,,383477.913256441,331750.74003752,256538.713874676,257146.847872646,307885.646428346,353728.751206536,304994.525070053,237513.92428276,225302.102454056,500715.812250642,388291.073721735,340702.378632352,502851.126984234,432808.41961576,445745.096647393,436384.324180494,93310.329780089,419036.501540196,446110.43984951,446766.939540532,439081.237644332,800648.32423018,418986.169701063
artp,b0864,[e],27.022,242,,184.2377230438,167.8055179786,162.3512718278,182.9080979297,,154.6099431493,,,160.6876027615,209.0453438449,,,,,233.3195910756,,359.7936525667,251.4874094111,214.9677451192,,236.1532030059,255.3862912074,310.5739348423,,44585.528976603,40608.9353508317,39289.007782318,44263.759698989,0,37415.606242141,0,0,38886.3998682851,50588.9732104731,0,0,0,0,56463.3410403058,0,87070.0639211487,60859.9530774947,52022.1943188437,0,57149.075127425,61803.4824721985,75158.8922318263
ybjp,b0865,,18.991,171,,3127.156540865,2349.3654746305,2230.4967880487,1462.3289359361,2895.066450501,2628.2372143894,2253.702906904,1623.8702363743,1421.9893904479,3308.209761895,2637.5745141274,2288.4084652744,1665.9018222873,1313.2882695592,981.848935304,739.8510898101,662.4506806279,3317.0110807327,1886.1856731393,1381.3870538875,1062.2135195839,703.885414688,729.9690224701,,534743.768487917,401741.496161821,381414.950756321,250058.248045076,495056.363035664,449428.563660584,385383.197080588,277681.810420012,243160.185766593,565703.869284036,451025.24191578,391317.847561915,284869.211611121,224572.294094624,167896.167936983,126514.536357531,113279.066387373,567208.894805291,322537.750106816,236217.186214758,181638.511848841,120364.405911645,124824.702842388
ybjq,b0866,[s],11.437,107,,,507.3987870582,304.1185740864,,474.2147040362,375.8694569617,,307.2984919836,254.0412746761,502.4300102791,,,,,,,,,400.9651235615,183.0609079848,,,,,0,54291.6702152227,32540.6874272476,0,50740.9733318739,40218.0318949037,0,32880.9386422472,27182.4163903459,53760.011099863,0,0,0,0,0,0,0,0,42903.2682210809,19587.5171543722,0,0,0
ltae,b0870,[e],36.494,333,,135.4897643965,199.1596447476,191.1122978467,176.3736504629,181.6060076937,204.240484456,149.217033775,168.7792933922,181.6803727355,200.4793309902,,,,116.9626744941,,,144.5728570796,,218.8272766877,182.9753301347,171.5075575895,167.837545408,161.6853499344,,45118.0915440375,66320.16170096,63640.3951829514,58732.4256041485,60474.800561988,68012.0813238377,49689.2722470605,56203.5046996075,60499.5641209072,66759.617219745,0,0,0,38948.5706065282,0,0,48142.7614075083,0,72869.4831369968,60930.7849348538,57112.0166773056,55889.9026208625,53841.2215281437
poxb,b0871,[eh],62.011,572,,568.6214838572,381.4331944617,325.9950059466,249.3202076924,515.9683395875,421.8563119779,318.1815827895,274.8184788,227.4766915232,687.5331751437,598.1542974669,327.3768739644,281.4656681492,164.4327807333,112.3583206711,86.7733374655,70.6217711606,532.6949300752,305.9416914002,199.2913455835,131.0443981667,87.8021684224,68.454998329,,325251.488766291,218179.787232082,186469.143401468,142611.158800026,295133.890244053,241301.810451376,181999.865355584,157196.169873611,130116.667551262,393268.976182169,342144.258151067,187259.571907647,160998.36218133,94055.5505794416,64268.9594238513,49634.3490302528,40395.653103878,304701.500003031,174998.647480938,113994.649673787,74957.3957513741,50222.8403376329,39156.2590442016
maca,b0878,,40.623,371,,,,51.4274356752,48.472112166,62.7437556166,,,,,48.2697016558,,,,,,,,,47.7627242991,,,,,,0,0,19079.5786354864,17983.1536135724,23277.9333337484,0,0,0,0,17908.0593142876,0,0,0,0,0,0,0,0,17719.9707149655,0,0,0,0
cspd,b0880,[k],7.9689,74,,1759.0470013508,1386.3205121099,1110.9528103682,,1702.5451606834,1698.2280779502,1067.3298076873,,,2536.134028074,1176.3728573189,1884.4342611142,1126.7975213408,,,,,1554.3502067984,2166.8815395698,,1163.319964095,,,,130169.478099961,102587.71789613,82210.5079672445,0,125988.341890573,125668.877768312,78982.4057688576,0,0,187673.918077474,87051.5914415949,139448.135322447,83383.0165792177,0,0,0,0,115021.91530308,160349.233928165,0,86085.6773430293,0,0
clps,b0881,,12.179,106,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clpa,b0882,[o],84.206,758,,254.2291414308,248.2179207149,263.490544941,299.4046264115,265.4346880291,226.475699145,227.5923707007,269.5314914373,253.8530433571,209.4857639886,167.6789785822,184.2186746693,158.8409707979,200.1737395623,148.8891509226,170.967192963,137.3285069156,190.2598489929,200.5067261277,204.6954853595,171.7768667977,181.52063691,153.5125703209,,192705.689204552,188149.183901917,199725.833065309,226948.706819899,201199.493526045,171668.579951894,172515.016991128,204304.870509435,192420.606864716,158790.209103357,127100.665765309,139637.755399307,120401.455864825,151731.694588196,112857.976399341,129593.132265929,104095.008242027,144216.96553659,151984.09840479,155159.177902535,130206.865032627,137592.642777759,116362.528303205
infa,b0884,[j],8.2495,72,,2522.8456147547,4254.3331066672,3132.4692681369,3238.3050698131,2511.7162789968,2489.4652972454,2858.361097909,2870.2028448245,2834.509951737,2551.5867551776,2852.4084907746,3092.2326663196,3310.4073624822,3276.7037114023,3579.1815712607,3663.5035140929,2596.4579722831,2601.9573825614,3234.3574000532,3149.7662476527,3392.5086014863,3661.4370865439,3854.7856483347,,181644.884262336,306311.983680035,225537.787305857,233157.965026542,180843.57208777,179241.501401669,205801.99904945,206654.604827365,204084.716525061,183714.246372787,205373.411335768,222640.751975012,238349.330098717,235922.667220964,257701.073130768,263772.25301469,186944.974004385,187340.931544421,232873.732803828,226783.169830991,244260.619307015,263623.470231162,277544.5666801
cydc,b0886,[co],62.919,573,,68.7317661111,52.8660053278,40.9866073641,37.2193753506,,,,,,,,,,,,,,,32.9496726441,,33.5242958429,34.0559172699,36.6393959319,,39383.3019816316,30292.2210528018,23485.3260196565,21326.7020758919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18880.162425056,0,19209.4215179814,19514.0405956541,20994.3738689747
cydd,b0887,[co],65.055,588,,27.9770313451,,29.3531649836,29.2987621654,31.2129978793,,29.7408671327,,25.5602547179,25.2490294852,,,,,,,,,,,,,27.7758406906,,16450.4944309037,0,17259.6610103313,17227.6721532522,18353.2427530273,0,17487.6298740161,0,15029.4297741052,14846.4293372722,0,0,0,0,0,0,0,0,0,0,0,0,16332.1943260836
trxb,b0888,[o],34.623,321,,1479.8723669918,1578.7924997254,1618.2570003443,1792.7159531675,1438.2737372567,1426.7060058041,1651.9735254799,1741.4329299086,1766.5505285106,1413.9031702081,1449.1722701823,1597.9178511147,1752.5937084411,1657.2360936317,1788.5057981697,1762.576935915,1877.1119005196,1627.0512183378,1634.3115566113,1725.2277179431,1751.3525045255,1744.9798651782,1778.0691530227,,475039.029804373,506792.392411855,519460.497110529,575461.820966778,461685.869659412,457972.627863102,530283.501679049,558999.970500665,567062.71965191,453862.917636794,465184.298728522,512931.630207823,562582.580409602,531972.786055765,574110.361212474,565787.196428727,602552.92006679,522283.441086436,524614.009672209,553798.097459745,562184.153952688,560138.536722214,570760.198120282
